indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
24,3,456,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\024.wav,ok,2.523,
25,3,456,O cachorro correu até o portão assim que ouviu o carro se aproximando,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\025.wav,ok,2.396,
26,3,456,Você sabe onde fica a biblioteca central?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\026.wav,ok,1.828,
27,3,456,O relatório foi concluído,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\027.wav,ok,1.489,
28,3,456,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\028.wav,ok,3.342,
29,3,456,Que horas são agora?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\029.wav,ok,0.754,
30,3,456,A médica explicou com calma cada etapa do tratamento recomendado,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\030.wav,ok,2.583,
31,3,456,O grupo decidiu antecipar a saída,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\031.wav,ok,1.422,
32,3,456,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\032.wav,ok,4.490,
33,3,456,O restaurante estava lotado,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\033.wav,ok,1.659,
34,3,456,Você já assistiu ao filme que foi lançado na semana passada?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\034.wav,ok,2.084,
35,3,456,"Depois de vários testes, conseguimos identificar a origem do problema",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\035.wav,ok,3.023,
36,3,456,A praia estava praticamente vazia naquela manhã de terça-feira,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\036.wav,ok,3.375,
37,3,456,O resultado saiu mais cedo do que imaginávamos,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\037.wav,ok,1.505,
38,3,456,Eu precisava apenas de alguns minutos para terminar aquela tarefa,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\038.wav,ok,2.600,
39,3,456,A apresentação terminou com aplausos,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\039.wav,ok,1.894,
40,3,456,Você pretende viajar durante o feriado?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\040.wav,ok,2.166,
41,3,456,O elevador parou no décimo segundo andar,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\041.wav,ok,1.999,
42,3,456,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\042.wav,ok,4.165,
43,3,456,O mercado fecha às oito horas da noite,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\043.wav,ok,2.134,
44,3,456,A criança ficou observando atentamente os peixes coloridos dentro do aquário,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\044.wav,ok,3.084,
45,3,456,Você conseguiu falar com o responsável?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\045.wav,ok,2.661,
46,3,456,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\046.wav,ok,5.925,
47,3,456,Hoje acordei mais cedo,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\047.wav,ok,1.486,
48,3,456,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\048.wav,ok,3.749,
49,3,456,Parece que vai chover novamente,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\049.wav,ok,1.457,
50,3,456,Qual é a melhor maneira de chegar ao centro da cidade?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\050.wav,ok,2.780,
51,3,456,O sistema voltou a funcionar normalmente,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\051.wav,ok,1.704,
52,3,456,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\052.wav,ok,5.406,
53,3,456,O livro estava sobre a mesa,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\053.wav,ok,1.269,
54,3,456,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\054.wav,ok,3.169,
55,3,456,A estudante apresentou seu trabalho com confiança,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\055.wav,ok,2.327,
56,3,456,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\056.wav,ok,5.010,
57,3,456,Ainda falta muito?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\057.wav,ok,3.884,
58,3,456,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\058.wav,ok,4.502,
59,3,456,O evento foi um sucesso,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\059.wav,ok,1.580,
60,3,456,Meu irmão chegou em casa pouco antes do jantar,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\060.wav,ok,1.475,
61,3,456,A reunião começou às nove horas,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\061.wav,ok,1.542,
62,3,456,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\062.wav,ok,4.247,
63,3,456,Você já terminou a leitura daquele artigo?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\063.wav,ok,2.250,
64,3,456,O avião pousou sem atrasos,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\064.wav,ok,2.345,
65,3,456,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\065.wav,ok,5.206,
66,3,456,O atendimento foi rápido,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\066.wav,ok,1.145,
67,3,456,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\067.wav,ok,8.979,
68,3,456,O celular descarregou no meio da viagem,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\068.wav,ok,1.756,
69,3,456,Que notícia excelente!,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\069.wav,ok,4.426,
70,3,456,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\070.wav,ok,4.286,
71,3,456,O médico chegou pontualmente,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\071.wav,ok,1.408,
72,3,456,Você sabe qual é o número da sala onde acontecerá a entrevista?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\072.wav,ok,2.329,
73,3,456,O pôr do sol estava especialmente bonito hoje,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\073.wav,ok,1.919,
74,3,456,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\074.wav,ok,3.215,
75,3,456,O ônibus atrasou alguns minutos,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\075.wav,ok,1.734,
76,3,456,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\076.wav,ok,3.678,
77,3,456,Já está tudo pronto?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\077.wav,ok,1.564,
78,3,456,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\078.wav,ok,3.392,
79,3,456,A fila estava enorme,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\079.wav,ok,1.052,
80,3,456,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\080.wav,ok,3.706,
81,3,456,Hoje foi um dia tranquilo,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\081.wav,ok,1.749,
82,3,456,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\082.wav,ok,4.917,
83,3,456,Você ouviu aquele barulho estranho?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\083.wav,ok,2.019,
84,3,456,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\084.wav,ok,3.742,
85,3,456,O trânsito melhorou bastante,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\085.wav,ok,1.740,
86,3,456,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\086.wav,ok,5.722,
87,3,456,O relógio marcou exatamente sete horas da manhã,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\087.wav,ok,2.509,
88,3,456,O funcionário organizou os documentos para facilitar futuras consultas,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\088.wav,ok,3.794,
89,3,456,O jantar estava ótimo,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\089.wav,ok,1.530,
90,3,456,Será que ainda há vagas disponíveis?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\090.wav,ok,4.090,
91,3,456,A entrega foi realizada com sucesso,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\091.wav,ok,2.214,
92,3,456,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\092.wav,ok,5.352,
93,3,456,O teatro estava cheio naquela noite,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\093.wav,ok,1.845,
94,3,456,Você costuma acordar cedo nos fins de semana?,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\094.wav,ok,2.480,
95,3,456,O comerciante percebeu um aumento significativo no movimento durante o período de férias,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\095.wav,ok,4.908,
96,3,456,O parque abriu normalmente,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\096.wav,ok,2.514,
97,3,456,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\097.wav,ok,5.478,
98,3,456,O tempo mudou rapidamente,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\098.wav,ok,2.384,
99,3,456,Eu gostaria de confirmar o horário exato da próxima reunião,original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\099.wav,ok,3.682,
100,3,456,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto",original,XTTS_v2_original,model.pth,modelo_base_oficial,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\original\v3\100.wav,ok,5.151,
1,1,42,Hoje o trânsito estava tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\001.wav,ok,5.246,
2,1,42,Você conseguiu encontrar o endereço correto da reunião?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\002.wav,ok,4.519,
3,1,42,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\003.wav,ok,6.313,
4,1,42,O café estava tão quente que precisei esperar alguns minutos antes de beber,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\004.wav,ok,4.867,
5,1,42,Que surpresa agradável encontrar vocês por aqui!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\005.wav,ok,4.131,
6,1,42,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\006.wav,ok,5.214,
7,1,42,Ontem eu passei rapidamente no mercado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\007.wav,ok,4.020,
8,1,42,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\008.wav,ok,4.730,
9,1,42,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\009.wav,ok,4.407,
10,1,42,O computador reiniciou sozinho,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\010.wav,ok,3.065,
11,1,42,Ainda não recebi a confirmação da inscrição,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\011.wav,ok,4.063,
12,1,42,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\012.wav,ok,5.912,
13,1,42,Será que o ônibus passa por esta rua?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\013.wav,ok,3.700,
14,1,42,O técnico resolveu o problema em poucos minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\014.wav,ok,4.918,
15,1,42,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\015.wav,ok,5.079,
16,1,42,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\016.wav,ok,4.785,
17,1,42,Você pode repetir a última informação?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\017.wav,ok,3.576,
18,1,42,A encomenda chegou exatamente no prazo informado pela transportadora,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\018.wav,ok,5.130,
19,1,42,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\019.wav,ok,5.604,
20,1,42,Faz bastante calor hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\020.wav,ok,2.217,
21,1,42,O professor pediu que os alunos entregassem os trabalhos até a próxima semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\021.wav,ok,4.806,
22,1,42,Eu não esperava encontrar tanta gente naquele horário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\022.wav,ok,3.776,
23,1,42,Qual foi a primeira cidade que você visitou durante as férias?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\023.wav,ok,3.592,
24,1,42,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\024.wav,ok,3.604,
25,1,42,O cachorro correu até o portão assim que ouviu o carro se aproximando,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\025.wav,ok,4.896,
26,1,42,Você sabe onde fica a biblioteca central?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\026.wav,ok,3.826,
27,1,42,O relatório foi concluído,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\027.wav,ok,3.273,
28,1,42,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\028.wav,ok,5.773,
29,1,42,Que horas são agora?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\029.wav,ok,2.417,
