modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
unsloth,ajustado,v2,4,unsloth/outputs_final_experiment/ajustado/v2/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,1.954,10,0.8608,ok,
unsloth,ajustado,v2,5,unsloth/outputs_final_experiment/ajustado/v2/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,3.257,2,0.9663,ok,
unsloth,ajustado,v2,6,unsloth/outputs_final_experiment/ajustado/v2/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,3.72,19,0.7843,ok,
unsloth,ajustado,v2,7,unsloth/outputs_final_experiment/ajustado/v2/007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,5.225,6,0.8491,ok,
unsloth,ajustado,v2,8,unsloth/outputs_final_experiment/ajustado/v2/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,(ininteligível),3.861,53,0.1984,ok,
unsloth,ajustado,v2,9,unsloth/outputs_final_experiment/ajustado/v2/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",4.455,9,0.8909,ok,
unsloth,ajustado,v2,10,unsloth/outputs_final_experiment/ajustado/v2/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,4.554,6,0.8159,ok,
unsloth,ajustado,v2,11,unsloth/outputs_final_experiment/ajustado/v2/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,3.43,9,0.7821,ok,
unsloth,ajustado,v2,12,unsloth/outputs_final_experiment/ajustado/v2/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",1.961,19,0.8246,ok,
unsloth,ajustado,v2,13,unsloth/outputs_final_experiment/ajustado/v2/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,2.885,4,0.8968,ok,
unsloth,ajustado,v2,14,unsloth/outputs_final_experiment/ajustado/v2/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,1.694,8,0.8224,ok,
unsloth,ajustado,v2,15,unsloth/outputs_final_experiment/ajustado/v2/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",5.767,13,0.8193,ok,
unsloth,ajustado,v2,16,unsloth/outputs_final_experiment/ajustado/v2/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,3.338,21,0.7503,ok,
unsloth,ajustado,v2,17,unsloth/outputs_final_experiment/ajustado/v2/017.wav,Você pode repetir a última informação?,(ininteligível),3.202,30,0.1989,ok,
unsloth,ajustado,v2,18,unsloth/outputs_final_experiment/ajustado/v2/018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,1.552,9,0.8655,ok,
unsloth,ajustado,v2,19,unsloth/outputs_final_experiment/ajustado/v2/019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,2.521,13,0.8266,ok,
unsloth,ajustado,v2,20,unsloth/outputs_final_experiment/ajustado/v2/020.wav,Faz bastante calor hoje.,Faz bastante calor hoje.,5.097,4,0.8256,ok,
unsloth,ajustado,v2,21,unsloth/outputs_final_experiment/ajustado/v2/021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,4.888,11,0.8587,ok,
unsloth,ajustado,v2,22,unsloth/outputs_final_experiment/ajustado/v2/022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,2.012,7,0.8722,ok,
unsloth,ajustado,v2,23,unsloth/outputs_final_experiment/ajustado/v2/023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,3.944,8,0.872,ok,
unsloth,ajustado,v2,24,unsloth/outputs_final_experiment/ajustado/v2/024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",1.951,11,0.8428,ok,
unsloth,ajustado,v2,25,unsloth/outputs_final_experiment/ajustado/v2/025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,O cachorro correu até o portão assim que ouviu o carro se aproximando.,3.982,4,0.9482,ok,
unsloth,ajustado,v2,26,unsloth/outputs_final_experiment/ajustado/v2/026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central?,5.479,5,0.8828,ok,
unsloth,ajustado,v2,27,unsloth/outputs_final_experiment/ajustado/v2/027.wav,O relatório foi concluído.,O relatório foi concluído.,1.549,3,0.8742,ok,
unsloth,ajustado,v2,28,unsloth/outputs_final_experiment/ajustado/v2/028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",2.566,9,0.9008,ok,
unsloth,ajustado,v2,29,unsloth/outputs_final_experiment/ajustado/v2/029.wav,Que horas são agora?,Que horas são agora?,1.841,3,0.8399,ok,
unsloth,ajustado,v2,30,unsloth/outputs_final_experiment/ajustado/v2/030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,A médica explicou com calma cada etapa do tratamento recomendado.,3.303,12,0.8138,ok,
unsloth,ajustado,v2,31,unsloth/outputs_final_experiment/ajustado/v2/031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,5.741,5,0.8636,ok,
unsloth,ajustado,v2,32,unsloth/outputs_final_experiment/ajustado/v2/032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.","Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",4.579,18,0.8327,ok,
unsloth,ajustado,v2,33,unsloth/outputs_final_experiment/ajustado/v2/033.wav,O restaurante estava lotado.,(ininteligível),5.397,21,0.2132,ok,
unsloth,ajustado,v2,34,unsloth/outputs_final_experiment/ajustado/v2/034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,5.275,7,0.885,ok,
unsloth,ajustado,v2,35,unsloth/outputs_final_experiment/ajustado/v2/035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",4.413,6,0.9107,ok,
unsloth,ajustado,v2,36,unsloth/outputs_final_experiment/ajustado/v2/036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,4.714,10,0.8384,ok,
unsloth,ajustado,v2,37,unsloth/outputs_final_experiment/ajustado/v2/037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,4.759,8,0.8189,ok,
unsloth,ajustado,v2,38,unsloth/outputs_final_experiment/ajustado/v2/038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,4.931,12,0.8195,ok,
unsloth,ajustado,v2,39,unsloth/outputs_final_experiment/ajustado/v2/039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,4.352,6,0.8312,ok,
unsloth,ajustado,v2,40,unsloth/outputs_final_experiment/ajustado/v2/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,5.799,4,0.8955,ok,
unsloth,ajustado,v2,41,unsloth/outputs_final_experiment/ajustado/v2/041.wav,O elevador parou no décimo segundo andar.,O elevador parou no décimo segundo andar.,3.303,3,0.9156,ok,
unsloth,ajustado,v2,42,unsloth/outputs_final_experiment/ajustado/v2/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",4.824,6,0.9254,ok,
unsloth,ajustado,v2,43,unsloth/outputs_final_experiment/ajustado/v2/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,2.636,4,0.9025,ok,
unsloth,ajustado,v2,44,unsloth/outputs_final_experiment/ajustado/v2/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,5.124,11,0.8493,ok,
unsloth,ajustado,v2,45,unsloth/outputs_final_experiment/ajustado/v2/045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar com o responsável?,4.238,5,0.8593,ok,
unsloth,ajustado,v2,46,unsloth/outputs_final_experiment/ajustado/v2/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,4.654,11,0.8806,ok,
unsloth,ajustado,v2,47,unsloth/outputs_final_experiment/ajustado/v2/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,2.072,4,0.8218,ok,
unsloth,ajustado,v2,48,unsloth/outputs_final_experiment/ajustado/v2/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,2.59,12,0.8596,ok,
unsloth,ajustado,v2,49,unsloth/outputs_final_experiment/ajustado/v2/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,3.068,8,0.7574,ok,
unsloth,ajustado,v2,50,unsloth/outputs_final_experiment/ajustado/v2/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,4.08,5,0.8973,ok,
unsloth,ajustado,v2,51,unsloth/outputs_final_experiment/ajustado/v2/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,3.823,6,0.8494,ok,
unsloth,ajustado,v2,52,unsloth/outputs_final_experiment/ajustado/v2/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",3.845,19,0.794,ok,
unsloth,ajustado,v2,53,unsloth/outputs_final_experiment/ajustado/v2/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,2.362,1,0.9534,ok,
unsloth,ajustado,v2,54,unsloth/outputs_final_experiment/ajustado/v2/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,5.905,11,0.8488,ok,
unsloth,ajustado,v2,55,unsloth/outputs_final_experiment/ajustado/v2/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,2.328,8,0.8461,ok,
unsloth,ajustado,v2,56,unsloth/outputs_final_experiment/ajustado/v2/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,4.186,8,0.8952,ok,
unsloth,ajustado,v2,57,unsloth/outputs_final_experiment/ajustado/v2/057.wav,Ainda falta muito?,Ainda falta muito?,4.473,4,0.7865,ok,
unsloth,ajustado,v2,58,unsloth/outputs_final_experiment/ajustado/v2/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,3.456,7,0.8996,ok,
unsloth,ajustado,v2,59,unsloth/outputs_final_experiment/ajustado/v2/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,3.184,3,0.8842,ok,
unsloth,ajustado,v2,60,unsloth/outputs_final_experiment/ajustado/v2/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,1.742,5,0.8977,ok,
unsloth,ajustado,v2,61,unsloth/outputs_final_experiment/ajustado/v2/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,5.688,5,0.8417,ok,
unsloth,ajustado,v2,62,unsloth/outputs_final_experiment/ajustado/v2/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",4.275,11,0.8793,ok,
unsloth,ajustado,v2,63,unsloth/outputs_final_experiment/ajustado/v2/063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,3.055,6,0.8461,ok,
unsloth,ajustado,v2,64,unsloth/outputs_final_experiment/ajustado/v2/064.wav,O avião pousou sem atrasos.,O avião pousou sem atrasos.,3.257,5,0.8229,ok,
unsloth,ajustado,v2,65,unsloth/outputs_final_experiment/ajustado/v2/065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",5.744,13,0.8575,ok,
unsloth,ajustado,v2,66,unsloth/outputs_final_experiment/ajustado/v2/066.wav,O atendimento foi rápido.,O atendimento foi rápido.,1.661,6,0.7418,ok,
unsloth,ajustado,v2,67,unsloth/outputs_final_experiment/ajustado/v2/067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,2.29,5,0.9388,ok,
unsloth,ajustado,v2,68,unsloth/outputs_final_experiment/ajustado/v2/068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,3.432,2,0.946,ok,
unsloth,ajustado,v2,69,unsloth/outputs_final_experiment/ajustado/v2/069.wav,Que notícia excelente!,Que notícia excelente!,5.358,3,0.8408,ok,
unsloth,ajustado,v2,70,unsloth/outputs_final_experiment/ajustado/v2/070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,(ininteligível),4.362,56,0.3417,ok,
unsloth,ajustado,v2,71,unsloth/outputs_final_experiment/ajustado/v2/071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,3.58,7,0.7617,ok,
unsloth,ajustado,v2,72,unsloth/outputs_final_experiment/ajustado/v2/072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecerá a entrevista?,5.671,9,0.8488,ok,
unsloth,ajustado,v2,73,unsloth/outputs_final_experiment/ajustado/v2/073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,4.752,6,0.8672,ok,
unsloth,ajustado,v2,74,unsloth/outputs_final_experiment/ajustado/v2/074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",1.861,10,0.8731,ok,
unsloth,ajustado,v2,75,unsloth/outputs_final_experiment/ajustado/v2/075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,2.859,5,0.8518,ok,
unsloth,ajustado,v2,76,unsloth/outputs_final_experiment/ajustado/v2/076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,(ininteligível),4.243,53,0.2904,ok,
unsloth,ajustado,v2,77,unsloth/outputs_final_experiment/ajustado/v2/077.wav,Já está tudo pronto?,Já está tudo pronto?,3.913,3,0.8339,ok,
unsloth,ajustado,v2,78,unsloth/outputs_final_experiment/ajustado/v2/078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,3.787,13,0.8356,ok,
unsloth,ajustado,v2,79,unsloth/outputs_final_experiment/ajustado/v2/079.wav,A fila estava enorme.,A fila estava enorme.,4.489,3,0.8493,ok,
unsloth,ajustado,v2,80,unsloth/outputs_final_experiment/ajustado/v2/080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,4.635,13,0.852,ok,
unsloth,ajustado,v2,81,unsloth/outputs_final_experiment/ajustado/v2/081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,4.306,3,0.8642,ok,
unsloth,ajustado,v2,82,unsloth/outputs_final_experiment/ajustado/v2/082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,3.009,14,0.8254,ok,
unsloth,ajustado,v2,83,unsloth/outputs_final_experiment/ajustado/v2/083.wav,Você ouviu aquele barulho estranho?,Você ouviu aquele barulho estranho?,2.391,7,0.8049,ok,
unsloth,ajustado,v2,84,unsloth/outputs_final_experiment/ajustado/v2/084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,4.144,6,0.9279,ok,
unsloth,ajustado,v2,85,unsloth/outputs_final_experiment/ajustado/v2/085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante.,3.877,3,0.9078,ok,
unsloth,ajustado,v2,86,unsloth/outputs_final_experiment/ajustado/v2/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",1.963,11,0.8676,ok,
unsloth,ajustado,v2,87,unsloth/outputs_final_experiment/ajustado/v2/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,4.279,3,0.9297,ok,
unsloth,ajustado,v2,88,unsloth/outputs_final_experiment/ajustado/v2/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,2.885,11,0.8404,ok,
unsloth,ajustado,v2,89,unsloth/outputs_final_experiment/ajustado/v2/089.wav,O jantar estava ótimo.,O jantar estava ótimo.,5.146,3,0.8524,ok,
unsloth,ajustado,v2,90,unsloth/outputs_final_experiment/ajustado/v2/090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vagas disponíveis?,2.693,4,0.8812,ok,
unsloth,ajustado,v2,91,unsloth/outputs_final_experiment/ajustado/v2/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,1.925,5,0.8592,ok,
unsloth,ajustado,v2,92,unsloth/outputs_final_experiment/ajustado/v2/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",1.742,17,0.842,ok,
unsloth,ajustado,v2,93,unsloth/outputs_final_experiment/ajustado/v2/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,3.7,1,0.9675,ok,
unsloth,ajustado,v2,94,unsloth/outputs_final_experiment/ajustado/v2/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,2.915,7,0.842,ok,
unsloth,ajustado,v2,95,unsloth/outputs_final_experiment/ajustado/v2/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,3.734,14,0.8419,ok,
unsloth,ajustado,v2,96,unsloth/outputs_final_experiment/ajustado/v2/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,2.71,5,0.804,ok,
unsloth,ajustado,v2,97,unsloth/outputs_final_experiment/ajustado/v2/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,4.181,18,0.7837,ok,
unsloth,ajustado,v2,98,unsloth/outputs_final_experiment/ajustado/v2/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,4.975,3,0.8874,ok,
unsloth,ajustado,v2,99,unsloth/outputs_final_experiment/ajustado/v2/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,5.64,5,0.9123,ok,
unsloth,ajustado,v2,100,unsloth/outputs_final_experiment/ajustado/v2/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",2.318,11,0.8811,ok,
unsloth,ajustado,v3,1,unsloth/outputs_final_experiment/ajustado/v3/001.wav,Hoje o trânsito estava tranquilo.,(ininteligível),2.669,21,0.3411,ok,
unsloth,ajustado,v3,2,unsloth/outputs_final_experiment/ajustado/v3/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,2.831,6,0.8885,ok,
unsloth,ajustado,v3,3,unsloth/outputs_final_experiment/ajustado/v3/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",4.878,14,0.8416,ok,
unsloth,ajustado,v3,4,unsloth/outputs_final_experiment/ajustado/v3/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,3.834,9,0.8824,ok,
unsloth,ajustado,v3,5,unsloth/outputs_final_experiment/ajustado/v3/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,2.8,3,0.9261,ok,
unsloth,ajustado,v3,6,unsloth/outputs_final_experiment/ajustado/v3/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,1.905,11,0.8809,ok,
unsloth,ajustado,v3,7,unsloth/outputs_final_experiment/ajustado/v3/007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,2.925,7,0.8146,ok,
unsloth,ajustado,v3,8,unsloth/outputs_final_experiment/ajustado/v3/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,5.611,7,0.897,ok,
unsloth,ajustado,v3,9,unsloth/outputs_final_experiment/ajustado/v3/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",4.662,14,0.8437,ok,
unsloth,ajustado,v3,10,unsloth/outputs_final_experiment/ajustado/v3/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,1.818,5,0.8472,ok,
unsloth,ajustado,v3,11,unsloth/outputs_final_experiment/ajustado/v3/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,1.728,7,0.8393,ok,
unsloth,ajustado,v3,12,unsloth/outputs_final_experiment/ajustado/v3/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",4.779,18,0.8376,ok,
unsloth,ajustado,v3,13,unsloth/outputs_final_experiment/ajustado/v3/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,5.793,4,0.8852,ok,
unsloth,ajustado,v3,14,unsloth/outputs_final_experiment/ajustado/v3/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,2.036,5,0.9038,ok,
unsloth,ajustado,v3,15,unsloth/outputs_final_experiment/ajustado/v3/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",5.081,11,0.8386,ok,
unsloth,ajustado,v3,16,unsloth/outputs_final_experiment/ajustado/v3/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,5.52,11,0.8664,ok,
unsloth,ajustado,v3,17,unsloth/outputs_final_experiment/ajustado/v3/017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,5.303,3,0.9063,ok,
unsloth,ajustado,v3,18,unsloth/outputs_final_experiment/ajustado/v3/018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,5.989,13,0.8136,ok,
unsloth,ajustado,v3,19,unsloth/outputs_final_experiment/ajustado/v3/019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,5.581,10,0.8626,ok,
unsloth,ajustado,v3,20,unsloth/outputs_final_experiment/ajustado/v3/020.wav,Faz bastante calor hoje.,Faz bastante calor hoje.,2.658,5,0.7756,ok,
unsloth,ajustado,v3,21,unsloth/outputs_final_experiment/ajustado/v3/021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,4.001,9,0.8802,ok,
unsloth,ajustado,v3,22,unsloth/outputs_final_experiment/ajustado/v3/022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,2.276,3,0.9345,ok,
unsloth,ajustado,v3,23,unsloth/outputs_final_experiment/ajustado/v3/023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,4.589,11,0.8201,ok,
unsloth,ajustado,v3,24,unsloth/outputs_final_experiment/ajustado/v3/024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",2.803,9,0.8608,ok,
unsloth,ajustado,v3,25,unsloth/outputs_final_experiment/ajustado/v3/025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,O cachorro correu até o portão assim que ouviu o carro se aproximando.,5.646,11,0.8355,ok,
unsloth,ajustado,v3,26,unsloth/outputs_final_experiment/ajustado/v3/026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central?,4.709,5,0.8685,ok,
unsloth,ajustado,v3,27,unsloth/outputs_final_experiment/ajustado/v3/027.wav,O relatório foi concluído.,O relatório foi concluído.,2.07,1,0.9757,ok,
unsloth,ajustado,v3,28,unsloth/outputs_final_experiment/ajustado/v3/028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",(ininteligível),3.905,65,0.2631,ok,
unsloth,ajustado,v3,29,unsloth/outputs_final_experiment/ajustado/v3/029.wav,Que horas são agora?,Que horas são agora?,3.568,2,0.9033,ok,
unsloth,ajustado,v3,30,unsloth/outputs_final_experiment/ajustado/v3/030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,A médica explicou com calma cada etapa do tratamento recomendado.,3.215,7,0.8908,ok,
unsloth,ajustado,v3,31,unsloth/outputs_final_experiment/ajustado/v3/031.wav,O grupo decidiu antecipar a saída.,(ininteligível),1.883,27,0.1678,ok,
unsloth,ajustado,v3,32,unsloth/outputs_final_experiment/ajustado/v3/032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",(ininteligível),1.997,90,0.1465,ok,
unsloth,ajustado,v3,33,unsloth/outputs_final_experiment/ajustado/v3/033.wav,O restaurante estava lotado.,(ininteligível),5.175,23,0.1527,ok,
unsloth,ajustado,v3,34,unsloth/outputs_final_experiment/ajustado/v3/034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,3.939,3,0.95,ok,
unsloth,ajustado,v3,35,unsloth/outputs_final_experiment/ajustado/v3/035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",2.769,10,0.8575,ok,
unsloth,ajustado,v3,36,unsloth/outputs_final_experiment/ajustado/v3/036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,4.755,9,0.8476,ok,
